微博id,微博正文,发布时间,点赞数,转发数,评论数
Nlf5A2HVw,GT RUNNER系列还有赛博都会被砍  ,2023-09-27 17:03,1272,30,330
Nlemwm6Mx,高通上海裁员25%高通台湾裁员20%  ,2023-09-27 15:12,1260,32,191
Nldd4DODP,iPhone 15系列身上的国产钛合金3D打印，完全来自国内抛光研磨一体化方案，还会用在后续荣耀的机器身上，而其他友商也在积极洽谈，这个优势绝不会是苹果“独家”  ,2023-09-27 12:15,943,33,262
Nlcolvg3e,这两张图被传成了骁龙8 Gen3 会有3nm/4nm双版本...图片并没有明确表示它们属于 8 Gen 3 的衍生产品。事实上，这组图的实际含义是高通计划推出一款采用A720、X4 、基于3/4nm构建的芯片。据我所知，它甚至可能是2026年的芯片原消息的爆料博主，也明确表示：all 8 Gen 3 use TSMC N4P  [组图共2张] 原图 ,2023-09-27 10:11,398,28,104
NlbVwAmIm,苹果A17 Pro芯片图（dieshot），亮点就是ANE、2core=1CU，采用的是新的排列方式。依照现在这个状态，下一代ANE可以增加一倍规模，不换架构也可以提升一倍算力，大核的运算器隔断明显看出来高频特化，为了明年提升做了预留。die面积103平方毫米，看上去N3B良率不算高，SLC和内存带宽一般。此外，GPU最丢人，换了架构，上了密度更高的N3B，单core面积还是和A15一样大...tips：图源 TechInsights / 标注 LITTERTREE66 原图 ,2023-09-27 09:00,564,30,150
Nl7Owinxy,恭喜亚运会王者中国队夺冠！我送一台手机， 转发+关注 参与，10月8日通过@微博抽奖平台 不过滤开奖！ 送的是我测评过的这一台真我GT5：直屏8 Gen2 + 奇迹玻璃，送送送！#王者项目中国队零封马来队# #电子竞技决出亚运历史首金##好运不止一夏# ！抽奖备案：抽奖详情  原图 ,2023-09-26 22:31,2793,5976,2305
Nl7nqpYBx,M60保底备货是不低于1000万台的，卫星芯片初期备货就签了1000万片的协议，这些都能卖得掉...也能看出，整系列的销量真的很顶  ,2023-09-26 21:25,3345,44,701
Nl6XZnxfM,听闻开发者大会 2024或大幅提前，时间预计明年6或7月   ,2023-09-26 20:22,1305,30,291
Nl5sUbCxQ,大家还记得ARM最新的授权方案吗？还记得25年开始的架构排他协议吗？某通目前在赌自己的自研架构Nuvia，为了防止翻车，还有个备选的ARM公版方案  ,2023-09-26 16:33,902,35,205
Nl4P9bWTT,被文咏珊种草#荣耀钱包折叠屏#了，无论搭配大衣、旗袍还是连衣裙，这款“百变钱包”都能切换自如，214g重量和8.6mm厚度让它成为大折叠屏轻薄天花板，搭配皮革包带、珍珠链、金属链等不同包带，配合不同大屏壁纸，就能擦出不同感觉的时尚火花，今天早上限量首销已售罄，想问下我还有机会能拥有吗？#折叠屏的时尚感被荣耀拿捏了#  http://t.cn/A6ORDcZo ,2023-09-26 14:55,312,36,106
Nl4JruFrF,Mate 60 RS套装附赠的线控耳机，还有一些小玄机，部分博主还没提到耳机的耳柄处有着镭雕“非凡大师”的标识。此外，在附赠星钻壳的基础上，后期还可以买星钻智能视窗保护壳  ,2023-09-26 14:41,669,32,172
Nl4ifnQhD,Google Tensor的脱离Exynos半定制的进度非常好，本来计划明年在G4用Google完全自研的方案，但是因为团队预判失误，全自研方案要推迟到25年的G5Google Tensor自研方案用的TSMC工艺  ,2023-09-26 13:34,456,26,113
Nl3BUwqv8,国内产线的最新消息：6.1英寸的代工订单增加2000~3000K，估计都是从印度转回来的   ,2023-09-26 11:49,1084,31,187
Nl36ws2JO,最新一期外观猜想图，设计或是GT5 Pro   原图 ,2023-09-26 10:32,470,26,196
Nl2zuE8PP,我私以为，最终真正打趴苹果的，不是硬件，不是麒麟，而是系统...真实的苹果用户，真不是媒体吹的喜欢苹果iOS的流畅，而是喜欢苹果的省心和安全，我怎么使用乱七八糟的东西，都不担心iPhone会中毒，或者多了一些莫名其妙的东西...如果，鸿蒙Next或者其他厂商未来的新系统，可以做好软件源的审核和恶意软件的绝对屏蔽，阿果自己就能原地举白旗。（软件丰富和软件审核 不应该是冲突的...） ,2023-09-26 09:11,4271,86,1306
NkZkG987k,当时还有人说我emo了  原图 ,2023-09-26 00:56,1006,29,190
NkWQe0Ns6,八角棱边设计 + 陶瓷，质感上没的说，同心设计也被延续下#Mate60RS红色陶瓷# 真机是釉面红色，饱和度更低，镜头模组边角凌厉，但覆盖的玻璃又很柔润，主打一个软硬结合。别纠结买不买了，一个字：买！前期货不多 #华为发布会#  原图 ,2023-09-25 18:35,601,35,204
NkWemkGFj,#华为新耳机搭载麒麟A2芯片# 麒麟A2的特性已经分享过了全球第一颗支持Polar码技术的音频芯片，目前为止就是唯一。1.5Mbps无损传输，等于无损推歌曲，等于媲美有线耳机的水平 要买，我强力推荐这款耳机  [组图共2张] 原图 ,2023-09-25 17:02,772,40,252
NkVOtcSwV,#华为发布全球首款柔性OLED平板# 这款板子，你们到时候去门店亲自体验一下，色域色准都不错，芯片就是手机同款，而且搭配笔使用，延迟很低，完全可以和ipad Pro一样，作为绘画工具板使用  原图 ,2023-09-25 15:58,994,38,361
NkVNAfafn,#刘德华谈非凡大师# 刘德华和非凡大师属于双向奔赴，华仔本身就是国内最顶流的男明星，而非凡大师又是国内最顶流的新系列，我是觉得很搭  原图 ,2023-09-25 15:56,1739,43,160
NkVwKk2l4,华为WATCH Ultimate黄金版海外版售价是2999欧，折合RMB 2.3万元黄金材质，基本是RS UD和Mate X之后的新高端路线，反应到门店就是每一个省只有几个店会卖，即便是你嫌贵、想买，还真的很难找到购买渠道。用黄金材质打底做智能手表的，成本太高了，奢华感也很到位据闻Ultimate黄金版海外版，也是极少用户能订购到...#华为智能金表贵气逼人# ,2023-09-25 15:15,617,35,135
NkVgHloML,柔性OLED平板、P3广色域、2.8K分辨率、3:2屏幕比例、全新自由多窗、超级中转站2.0，星闪技术、580g、5.5mm厚度、3.4mm极窄边框、ΔE<1色准、144Hz刷新率…13.2大尺寸屏幕，全球最高屏占比，华为MatePad Pro 13.2真的很能打。#华为发布全球最轻薄无边大平板#  原图 ,2023-09-25 14:35,968,42,184
NkUQ80A5t,Wi-Fi 7路由总算要来了，3600Mbps + 多链路聚合 + 超百兆级频宽，同样是业界最强路由  ,2023-09-25 13:30,994,36,215
NkTcEtZAG,部分国内员工可以提交申请，前往印度代工厂工作，计划今年12月出发，同时越南也开新项目，耳机的产能大量转到越南  ,2023-09-25 09:20,1273,29,259
NkPJ5lwlG,晚安  原图 ,2023-09-25 00:28,469,50,134
NkP9IssOO,深圳湾 此刻夜景  原图 ,2023-09-24 23:01,610,18,135
NkNbe3hGo,比亚迪几乎代工过国产全部的高端手机部分组件，甚至是国外大牌的笔记本电脑模具、显卡外壳都代工过...  ,2023-09-24 18:00,1034,32,191
NkMAih6el,15 Pro max电池为4442mAh，制造商为 德赛；15 Pro电池毫安为3274mAh，制造商为 欣旺达。  原图 ,2023-09-24 16:29,878,33,192
NkKY208NV,不要共用，不要共用，不要共用！  [组图共2张] 原图 ,2023-09-24 12:22,14651,106,1421
NkKUnklc0,耀耀，新的大折叠，提前，10.xx  ,2023-09-24 12:13,908,29,205
NkKxfAAcc,亚运会开幕式，晶圆下面就是胡杨林，这美丽的憧憬  原图 ,2023-09-24 11:16,1518,40,205
NkK5DwQQ1,它 为什么，就是选在广东呢？（而不是上海）  ,2023-09-24 10:08,2017,29,347
NkEOTcmz2,半年前预告了麒麟A2的存在...半年后，继续给大家提前解读这颗SoC全球第一颗支持Polar码技术的音频芯片；比A1功耗降低40~50%；通话质量、降噪能力大幅提升；之前听不见的低音细节，现在变得非常清晰。支持A2 SoC，意味着 拥有1.5Mbps传输=拥有CD级无损音质，目前TWS耳机独一档[上岸]  ,2023-09-23 20:43,1455,49,372
NkDML3XUv,国内命名叫“华为智能眼镜2”，全新隐私聆听+全新颈锥健康款式如图所示。更加时尚，可以换成自己的度数，可用于全天候佩戴，11小时续航，会是本次发布会一个不错的单品 [全力以赴]  原图 ,2023-09-23 18:05,644,30,225
NkCsLp5Mb,网友供稿，仅供参考  原图 ,2023-09-23 14:43,897,32,422
NkBoCh6IH,魅族新入网的设备（型号M461Q）之中，有一行频率范围，提到了“2400-2483.5”频率2483.5，对应北斗短报文的下行频率（S频段）。与此同时，魅族的确有相关专利，明确提到使用“北斗卫星紧急短信”的终端技术  [组图共3张] 原图 ,2023-09-23 12:00,729,37,209
NkB0g3PpN,“经济工作组 或新蜜月期 放下高傲的气焰 聊聊看？”“之前是我说话大声了一点”  ,2023-09-23 11:00,1006,31,180
NkAF8Cvvj,16+512起步，最高1TB，88W+50W，超大杯摄像头同一套，相同前置3D ToFtips：陶瓷后盖  ,2023-09-23 10:08,1060,35,296
NkAdy5REU,前有T台秀，后有歌唱会  ,2023-09-23 09:00,1112,31,228
NkwCOiJQX,花了很长时间拍摄并实测，最终得出结论无论是M60 Pro或者是Pro+，目前只发现类钻排列。但是，使用手机拍摄会出现bug：使用超级微距情况下拍摄屏幕，屏幕会出现这种红色的波纹，然后再继续拍摄绿色的会非常亮。在多次实际观测中发现，Pro+的屏幕整体通透感更强，视觉上更好[冲刺]  [组图共2张] 原图 ,2023-09-22 23:51,951,34,249
NkwdOFCCq,英国电子时报报道，SMIC N5工艺进展顺利，国内相关产业消息也认为，对SMIC N5持乐观预期  ,2023-09-22 22:49,1202,39,309
NktIu4B1c,Apple Modem现阶段的表现，大概也就是高通X55水平，有可能不如Exynos Modem，苹果这个团队或是英飞凌的   ,2023-09-22 16:27,609,27,148
NkthPolnX,疑似魅族卫星通信发证  [组图共2张] 原图 ,2023-09-22 15:21,595,38,219
NkswYBuMo,Mate60 RS ULTIMATE设计的确实好看...个人感觉比Pro、Pro+精致闪光灯非横置，是竖直设计，镜头模组有曲度的隆起，而隆起的部分是整面玻璃覆盖，配合我早上说的“八边菱角”，辨识度拉满  ,2023-09-22 13:25,1623,34,322
Nkry8lpbn,RS所采用的八边菱角设计其实对应的就是GT4身上的设计，这算是家族式设计了...模组比以往大一些  ,2023-09-22 10:56,702,30,197
NkrvMd8by,今年苹果入局，加速了VR行业发展。昨天PICO发布的无灯环手柄，用了一套全新的技术，名叫“Centaur多模态融合追踪算法”。据说是手柄上的 LED 灯被遮挡后，也能继续追踪裸手的特征，准确还原6DOF信息，稳定追踪手柄操作。这个新算法支持下，手柄去掉灯环，直接减轻15g，高度减少50%。字节的算法技术还是有点水平的。#PICO VR新手柄融入AI技术# [组图共3张] 原图 ,2023-09-22 10:50,304,34,106
NkqN2DbL8,25号，你们会知道，为什么M60有M40的影子  ,2023-09-22 09:00,2348,35,474
Nkmbbi4hO,1899性价比拉满，Note13 Pro+真机握感不错，极其顺眼的拼色设计#Note13价格真香# 发布会出现的那款冰箱，2399也很性价比，全自动制冰+0.39㎡占地，松下有一款相似的，卖3660...  [组图共2张] 原图 ,2023-09-21 21:15,406,32,147
NklY8zz9u,Redmi投影仪2Pro 图赏 tips：也可以叫它 “智投小金刚” #Redmi投影仪2#-低价高配 ¥1399-300 CVIA 流明-ToF 激光感知模组1.2:1透射比、最大可投120英寸、ToF+Camera方案、智能自动避障、CVIA标准亮度不虚标。最终带来的体验：观感画质细腻，画面亮度较高，显示画面文字很清晰，一些电影里的光泽感能被还原出来，呈现出相对立体的效果，赞爆无感自动对焦，对焦速度很强，综合表现可圈可点。 [组图共9张] 原图 ,2023-09-21 20:43,262,28,139
NklFe1Jfm,一加主打差异化的折叠屏新机快要来了，小尺寸+潜望镜，或有皮质版，很不错的中框倒角，蹲  ,2023-09-21 19:57,341,26,104
Nklanjv7o,不开玩笑，台积电的地位岌岌可危...Samsung SF3（3gae）已经量产了、SF3P（3gap）明年量产intel 3过一个月量产，intel 20A明年上半年量产，intel 18A明年下半年量产TSMC N3P明年下半年能不能拿出来仍是问题  ,2023-09-21 18:41,1266,38,223
NkjTe3dvt,马良国庆节有排忙了，给Mate60用户做手机显示渲染，还有大量软件需要适配，耐性等待全部性能的发挥[你好]  ,2023-09-21 15:26,1156,30,267
NkiPSmvVC,高通也要裁人了  原图 ,2023-09-21 12:45,1045,36,178
Nkinu6K8c,魅族估计自己也没想到，居然被车的友商copy了...  ,2023-09-21 11:35,673,26,126
NkhRQmxpk,以我为准：推的是独立套装（套装送星钻壳+镭雕专属耳机+88W无线车载充电器）配色分两款，瑞红和玄黑，可选买 星钻 壳 + 星钻视窗壳  ,2023-09-21 10:17,1105,33,305
NkhuggU1H,华为Mate60 RS ULTIMATE设计猜想图，根据网络线索图绘制  原图 ,2023-09-21 09:19,719,28,240
NkdGA7Dux,BYD招谁惹谁了，被这么黑...  ,2023-09-20 23:38,1752,33,249
NkcrjiMAN,intel先进封装，玻璃基板EMIB，即“2.5D封装的创新”之前是硅衬底+有机材料做基板，现把连接的基板位置换成了玻璃，拥有更好的电气和机械性能，可以更好与die面积匹配，孔密度减少通信损耗，更好的能效与温度表现。值得注意的是，业界传言Apple和intel洽谈18A合作，而上述封装技术大概就在18A工艺量产附近。 [组图共2张] 原图 ,2023-09-20 20:28,558,38,155
NkbeK1GJM,一年前B站当初这个视频被连夜删了，谁曾想过，大家都以为大嘴吹牛，结果吹得这个牛真的实现了...确实重返市场形成巨大的能量爆发[举手]  原图 ,2023-09-20 17:24,1816,57,310
Nkaze0V8x,我自己判断，苹果是知道这一代iPhone，产品力是不太好的...在市场测试出来之前，就提前布设iPhone 16了，并且主动降低产能，减少生产频次，全部铺到iPhone 16系列身上。  原图 ,2023-09-20 15:42,932,36,277
Nk9PmbUm3,回归 是没办法回归的了但是合作 是可以合作的  原图 ,2023-09-20 13:49,1565,31,253
Nk977tFDU,新多窗口、超级中转站2.0，新通知中心、绘画/笔记笔尖，新的盖泡面神器在软件部分首发也很多...开售点 发布3天后  ,2023-09-20 12:00,1055,32,244
Nk8qgD2xl,em...远程监测光刻机是怎么实现的？以部分进口德国的设备举例：单位设有德国经理，专门看着这批设备，设备全程联网，每批生产都要报备，不能移动设备，异常情况会被控制系统...  ,2023-09-20 10:14,1979,70,288
Nk82xFrE1,778G？不好意思...部分门店反馈：V Purse首批货，预定完了  ,2023-09-20 09:16,1437,29,275
Nk3MNuMTx,火龙果——A17 Pro新架构直接翻车，功耗性能一起炸，9发射的架构不如上代8发射超频，新架构和旧架构跑同频功耗还能高5%，N3B工艺漏电漏麻...  ,2023-09-19 22:26,5834,76,791
Nk31H8XFA,荣耀V Purse和媒体圈预测的一致，6000区间，准确定价：16GB+256GB 5999元、16GB+512GB 6599元实机确实又轻又好看，如果能蹲到一点优惠，那就真香  原图 ,2023-09-19 20:30,820,31,251
Nk2RrwzzH,耀耀领先？（警觉）荣耀V Purse线下发布会去了很多俊男靓女，也说明这个机器的定位就是年轻都市人群，卡的定位还算是比较精准的，造型也够好看，比iPhone 15 Pro Max轻的外折叠机，不容易...4500mAh青海湖双电池、1800MPa强度的自研盾构钢，创新点还是蛮多的，真要买的话，首推一波Togo荔枝纹（黑色款），手感会更好些。#荣耀钱包折叠屏创造行业新纪录# [组图共2张] 原图 ,2023-09-19 20:04,547,36,150
Nk2mDqKXY,国产CMOS图像传感器供应商：豪威、格科微、思特威其中，思特威拿下了三星、小米、联想、荣耀等手机主流品牌的订单，部分甚至直供5000万像素系列产品。而格科微更基于0.7μm平台的5000万、6400万、10800万等在内的更高像素规格产品，2024年的手机CMOS大战，即将开展....  ,2023-09-19 18:49,1240,49,235
Nk1WEqvv3,看了一下目前有的几个Note 13 Pro+的屏幕测评，发现大家对于这个屏幕都给了非常高度的赞扬，无论是色准还是频闪，都控制的非常好，正面没有绿边也是好评，比对起之前一些定价更高频闪控制反而差的，这机器反而展示出了更“旗舰”的使用体验。  原图 ,2023-09-19 17:45,658,28,122
Nk1yisD12,看了一眼财报相关资料，阿米的自研SoC、自研os系统没有中断过给点时间，别躁，别急，多一家提升，多一家盼头  原图 ,2023-09-19 16:45,2863,37,508
Nk1eOte16,"一加Pad Go渲染图，两段拼色设计，高光区域是亮面，主打色是绿色，11.6""、2.4K分辨率、7:5比例...tips：这两年，品方真的很喜欢拼色设计+绿的健康环保色  原图 ",2023-09-19 15:57,328,28,133
Nk0maqXWL,2.8K P3 柔性OLED ，3:2生产力屏幕，580g，5.5mm，万级压感笔  ,2023-09-19 13:42,1005,32,291
Nk08k0G5a,A2 SoC  [组图共2张] 原图 ,2023-09-19 13:08,619,30,142
NjZmQBKad,L2HC 3.0使用暨Polar码取代了蓝牙落后的FEC机制[666]1.5Mbps传输码率，支持64K-1920Kbps、96kHz/24bit，比苹果AAC协议快四倍，全球唯一超过CD级的无损音乐传输码率的新标准。#我国标准率先突破无线音频传输限制#  原图 ,2023-09-19 11:11,2876,99,397
NjYZ8whZZ,MatePad Pro 13.2，之前就发过文了...前面的小刘海，就是博文中提到的“双摄+ToF”，解锁速度更快，完全对标iPad Pro星闪技术会涵盖到手写笔以及平板，同时平板还提供无线充电+超广角镜头，还有一系列内胆包可选[干饭人]  [组图共2张] 原图 ,2023-09-19 10:12,923,34,291
NjTIeopNk,只要卫星芯片不给授权，第二家确实需要无限wait  ,2023-09-18 20:47,3013,40,443
NjS8C9xw4,L2HC 3.0蓝牙协议，很快就会公布，大概是苹果蓝牙协议（包括Phone、Pods、Watch在内）的4倍左右  原图 ,2023-09-18 16:47,773,38,187
NjQWJEEo8,必须要吹一波国产钛合金3D打印，也就是iPhone 15 Pro系列用的中框方案...这个技术是中国企业做的，来自东莞金太阳的抛光研磨一体化方案，门槛非常高！全球极少企业可以做这个方案，不知道那些所谓“国际顶尖配件”比“国产供应配件”强的言论，真的有多尬...  ,2023-09-18 13:45,1638,51,226
NjPJfaLtJ,网友分享，据他分享说卡出了GT4系列的价格预购BUG，真假自辩  [组图共3张] 原图 ,2023-09-18 10:39,850,30,260
NjP7uvJzW,不少粉丝问我，华为Mate60 Pro的256G是怎么回事，有的门店能买到了...这么说，256G一直都是存在的，不止是M60标准/Pro拥有，Pro+以及X5都有256G版本  [组图共2张] 原图 ,2023-09-18 09:06,1032,33,381
NjL3Q10EZ,底部的“LOSSLESS” 无损音乐传输已经稳了，这耳机还有我之前多次提到的全球最强自研全码率协议+麒麟A2 SoC但星闪至今无法确认，产品标和功能页上还是没看到星闪...我倒是很希望能OTA  原图 ,2023-09-17 22:46,1172,32,346
NjJ2P07bh,RS Design或正式取代为RS丨Ultimate Design  ,2023-09-17 17:38,1016,32,259
NjIAOnxAm,除了杨洋，那部手机一共有五大体验官来着，其中一位是女神林允  ,2023-09-17 16:29,7930,33,294
NjHGNrjTw,华为新款智能眼镜终于要更新了...命名为：Eyewear 2。支持连续11小时音乐播放、华为Private Acoustic 2.0以及智慧操控等等功能，新型智能眼镜会装备经典的方形半框式，更加具有科技感的“无框”款式选择。  [组图共2张] 原图 ,2023-09-17 14:11,593,38,243
NjGTGpHJ4,网友分享的消息：豪威公司与台积电旗下光学组件封装厂合作越发紧密，工艺与技术磨合深入，2023年在尖端堆栈工艺获得革命性突破，相关产品将于年底或明年年初进入旗舰手机市场  ,2023-09-17 12:10,1061,36,217
NjGu6FdaT,产线知情人分享：印度正在准备iPhone 16产线，主要从事自动化生产，而Pro系列仍留在国内。由于iPhone 15不太出色，产线被要求提前打样16系列，换句话说要把“牙膏挤爆”[全力以赴]  ,2023-09-17 11:07,1036,33,240
NjFGAC8vj, 满怀期待  [组图共2张] 原图 ,2023-09-17 09:05,1427,71,364
NjB8dipi0,智能床垫到底是不是交智商税？#智能床垫#智能床垫本身就是基于普通床垫的基本睡眠体验的基础，增加了床头与床尾的任意角度的调节，包括震动按摩瑜伽的附加功能等等…比较有特点的是，慕思智能床垫在潮汐算法的加持下，可以适配场景更加舒适的睡眠体验，根据个人身形来自适应调节，提供更好睡姿，提升睡眠质量 [组图共4张] 原图 ,2023-09-16 21:29,280,28,129
NjALm5tyw,华子又在囤货了 针对整个产业链 正在积极的储备，毕竟谁知道那个‘疯王’还会做什么...  ,2023-09-16 20:33,2462,45,401
Njzksx6xf,GT4 46mm款用的八边形表圈设计，阿华蛮喜欢“八方来财”的寓意的…我是说，Rs UD，是不是也可以沿用这个家族化设计捏？  ,2023-09-16 16:54,788,31,209
NjyxlzTap,96kHz/24bit、1920Kbps，谁说中国制定的音频协议，跟不上国际水平的？不好意思，也就市面上的蓝牙传输强3~4倍多吧…  ,2023-09-16 14:53,1053,37,228
Njxrdansj,阿焦实拍的三星W24及W24 Filp的实拍图U1S1，宝石状的铰链很有档次，然后LOGO是一闪一闪的，就挺好看的；W24 Filp的白陶瓷，触感做的有档次，两款都是装甲铝边框，上色和轻度不比钛合金差，阿星做高端机还是很有水平，钱包鼓鼓的可以考虑入手 #新机来了#  [组图共4张] 原图 ,2023-09-16 12:05,369,29,145
NjwP0hb3d,仔细看了一下规格，阿果在发布会上说相当于七个摄像头，其实都是靠裁切...实话说，我真不看好这波画质提升，属于软件上的优化  原图 ,2023-09-16 10:31,622,31,151
NjwAgd8Qi,在现场，分享一个消息：三星可以使用Goodlock插件，把手机里所有的应用推送到外屏tips：三星有一个独家的九宫格模式，双手一捏进入，同时三星也在积极第三方App的外屏适配，更大程度上开发外屏功能  [组图共3张] 原图 ,2023-09-16 09:54,348,31,121
Njwe4ooJN,星闪的价值定位，目前来看还是较高的PC、Phone、Pad，今年均能触及到…起码过了这段备货时间，之后才会铺开到鼠标、键盘等等，还需要时间（预计明年Q1陆续铺开）。  ,2023-09-16 09:00,1000,39,252
NjrXyAT10,有大瓜...老美力推最新议案，要将荣耀也纳入制裁范围   原图 ,2023-09-15 22:08,5419,116,831
Njo2vtZwo,Note系列这次给我的感觉就是变化好大，外观上去了，影像能力也有大幅提升，硬件堆料扎实，还有MTK+三星+Redmi三方联调，也是首次支持2亿直出+无损变焦，作为Redmi迄今为止最强两亿像素手机，大家可以期待一下  原图 ,2023-09-15 12:09,761,33,215
Njnsz6i6h,华为Mate60标准和Pro版本全国到大货！最低层级的店都是30台起，256版本开售别加价买、别加价买、别加价买！  原图 ,2023-09-15 10:41,2246,46,674
NjmOMzwJG,iPhone15 Pro Max，五倍潜望镜头高清透视图以及专利图解读与Android不同，苹果的潜望镜头为圆形，可以减少色散，增强边缘画质。另外，折射路线也不一样，Android的潜望长焦镜头传感器大多为立式，苹果多了一次折射为平式，可以做到更强的防抖。tips：多折射一次会影响点儿画质，就看苹果怎么优化，可以多留意各方评价 [组图共2张] 原图 ,2023-09-15 09:03,647,37,187
NjijJDGoT,“还记不记得我17岁的时候，你们几岁，是不是和我一样...”  ,2023-09-14 21:35,916,58,277
NjgxwytcW,据我了解，很多办理离职的都已经入了新的公司，龙芯、海芯、华力等等...主要囊括算法工程师、Java开发工程师、C++开发工程师、数据工程师。至于，“很多老员工回归”的说法不是很准确...重启是有，也就是我6月份发过的，召回的绝大部分是多媒体那边的（ISP、NPU）100多人，至于大芯片，例如基带或AP这块，暂时没有消息。 [组图共2张] 原图 ,2023-09-14 17:04,5081,100,562
NjgvUsDro,9月过后 荣耀在10月还有折叠屏新品  ,2023-09-14 17:00,547,30,181
NjgaAsYpC,我那么火的嘛...  原图 ,2023-09-14 16:07,1215,31,251
NjfCimSgr,再次得到准信：iPhone 15系列确定减产，单线产从一万八降到一万二，单班次变为6000，产线设计产能900/时，生产每天都在下早班  ,2023-09-14 14:43,2041,50,344
NjeRJm7LP,男款和女款，确实是这么安排更合理   原图 ,2023-09-14 12:48,766,28,164
NjdVZyoq7,#华为Mate60发布会定档# 2小时的发布会时间，最大看点就是RS/或叫UD、新旗舰平板，然后听几十分钟的“遥遥领先”至于耳机和部分穿戴新品，会提前公布出来   ,2023-09-14 10:26,2010,36,425
NjdLhxWuE,官宣了，去Deco+横置闪光灯对上了，官方图高级感强多了tips：这款是Note13 Pro+，拍照规格：200MP主摄，16MP前摄，2MP微距、8MP广角  [组图共3张] 原图 ,2023-09-14 09:59,709,36,202
Nj9wp5JXo,雷蒙多代言，开开玩笑就好了...实际代言人，两大世界巨星，可比雷蒙多强多了  ,2023-09-13 23:12,2087,61,404
Nj88mwgAG,手机这东西吧，自然是买新不买旧。 今天刚发布的iphone15系列，6000块起的价格，还是会让人有些肉痛。但是#无所谓拼多多百亿补贴会出手#，之前百补都是让大家最低价入新机，省钱不省快乐。而且物流也很快，基本都是顺丰包邮，而且退货包运费，很方便。当然，爱上拼夕夕的理由也不只是物流快，产品质量硬核也是一个重要的点。我在拼多多买的数码产品统统都可以安全下车，毕竟百亿补贴嘛，产品质量方面毋庸置疑，官方出钱给大家提供正品，这不是很香吗？iPhone 15，冲冲冲！ [组图共3张] 原图 ,2023-09-13 19:40,580,34,186
Nj7dy3fBM,@京东手机通讯 经常来我这里，我是不是也应该回个礼，赞他们家一波？要买iPhone15的，可以考虑逛京东，首先货管够，其次送的也很快（同城速配 最快一小时送到），而且加入京东A+会员，送你iCloud还有多项权益实在太香。 #买Apple新品首选京东# @京东 网页链接  [组图共3张] 原图 ,2023-09-13 17:20,508,24,172
Nj6yW5xI0,这一刻，米粉和花粉，陷入了沉思...  原图 ,2023-09-13 15:40,2740,37,495
Nj6lxtT48,金属中框 小长焦什么都要，明年看安卓机3-5k有多卷...  ,2023-09-13 15:07,774,31,173
Nj5Um5jQb,我更期待小米在之后的技术迭代中，推出双层晶体管CMOS+独家定制的WLG镜头....这意味着，既有成倍进光量，又能保持镜头的轻薄好手感  ,2023-09-13 14:00,540,28,161
Nj5v720Mt,A16是5核，A17 Pro变6核，小核提升只有20%，比起竞品每瓦性能是3x，目前来看小核是寄了…  ,2023-09-13 12:57,889,31,167
Nj56ZkzaM,Ultimate Design（彩蛋藏得挺深）  [组图共2张] 原图 ,2023-09-13 11:58,1010,31,244
Nj4NTyTg8,再补充，旗舰板，四扬声器  原图 ,2023-09-13 11:11,952,37,334
Nj4jWq1cW,iPhone15标准版升级其实不少...用灵动岛结构、换装USB-C接口，颜色选择也更丰富了iPhone 15 Pro系列看点稍多一点，首发全球首颗3nm芯片A17 Pro，大核提升10%、小核20%，190亿个晶体管+硬件级光线追踪”，钛铝金属混合结构的边框，使得机器重量直线下降...真机，其实很耐看，很精致。而iPhone 15 Pro Max的那颗5X120mm新型潜望长焦镜头，也是苹果历史上的首次了... [组图共2张] 原图 ,2023-09-13 09:57,779,29,254
Nj0Hap8Cb,iPhone 15充电功率大概率在30W左右，我们合作的第三方A料表里提到“30W”适配的事情，具体看看发布会，这个消息对不对 #苹果新品发布会#  ,2023-09-13 00:43,555,26,128
NiZLcohnd,比亚迪 重庆探营，摸到的一些线索（互动交流环节）目前比亚迪电池的电芯直通率可达到90%以上；出海产品标准基本一致和国内电池包基本相同；CTB之后的下一代发展情况，目前还是以刀片电池为主，产品比重很大，依旧保持磷酸铁锂的发展方向，技术还会继续储备，未来还会应用很多新型材料。腾势的定位，在40万左右区间，卡在中间段的布局，腾势毕竟是与奔驰的合资品牌，还是会融合德系车的特点；目前比亚迪还没有过多布局D级豪华轿车，但后面会陆续跟进，路一步一步走，把路踩稳了，再去切入D级车的需求人群，可以期待。 原图 ,2023-09-12 22:20,421,25,132
NiZokxwQY,阿果，就继续挤牙膏吧...现在被狙击的，不止是Phone，还包括A pods、Watch...无论是连接速度，还是检测范围都遥遥落后...  ,2023-09-12 21:24,2908,42,500
NiXPS5UP7,国内首个全码率无线音频解码标准亮相进度条读取中，请期待又一次王炸 [举手]  ,2023-09-12 17:27,1409,38,316
NiWTE13HW,#再见了Lightning# 固态按键以及C口特写对比，形态上最大的改变就在这里了   [组图共3张] 原图 ,2023-09-12 15:03,646,33,200
NiVKNeXAw,阿焦 前期爆料的壳子，全部都公布了，后面值得期待的还有13.2英寸的平板新平板，目前结合已知消息能想到的就是星闪技术加持的笔延迟会很低，书写体验拉满了。另外，新平板还会上架智能磁吸键盘、智能皮套、平板内胆包等配件...  [组图共2张] 原图 ,2023-09-12 12:09,936,30,363
